"1955","P070202034",7,702,70202,208,156,"瓶詰缶詰","海産乾物","海草類"
"1956","P070202035",7,702,70202,208,156,"瓶詰缶詰","海産乾物","海草類"
"1957","P070202036",7,702,70202,210,158,"瓶詰缶詰","海産乾物","海草類"
"1958","P070202037",7,702,70202,215,161,"瓶詰缶詰","海産乾物","海草類"
"1959","P070202038",7,702,70202,218,164,"瓶詰缶詰","海産乾物","海草類"
"1960","P070202039",7,702,70202,218,164,"瓶詰缶詰","海産乾物","海草類"
"1961","P070202040",7,702,70202,218,164,"瓶詰缶詰","海産乾物","海草類"
"1962","P070202041",7,702,70202,218,164,"瓶詰缶詰","海産乾物","海草類"
"1963","P070202042",7,702,70202,228,171,"瓶詰缶詰","海産乾物","海草類"
"1964","P070202043",7,702,70202,228,171,"瓶詰缶詰","海産乾物","海草類"
"1965","P070202044",7,702,70202,238,179,"瓶詰缶詰","海産乾物","海草類"
"1966","P070202045",7,702,70202,238,179,"瓶詰缶詰","海産乾物","海草類"
"1967","P070202046",7,702,70202,238,179,"瓶詰缶詰","海産乾物","海草類"
"1968","P070202047",7,702,70202,238,179,"瓶詰缶詰","海産乾物","海草類"
"1969","P070202048",7,702,70202,248,186,"瓶詰缶詰","海産乾物","海草類"
"1970","P070202049",7,702,70202,248,186,"瓶詰缶詰","海産乾物","海草類"
"1971","P070202050",7,702,70202,258,194,"瓶詰缶詰","海産乾物","海草類"
"1972","P070202051",7,702,70202,258,194,"瓶詰缶詰","海産乾物","海草類"
"1973","P070202052",7,702,70202,258,194,"瓶詰缶詰","海産乾物","海草類"
"1974","P070202053",7,702,70202,258,194,"瓶詰缶詰","海産乾物","海草類"
"1975","P070202054",7,702,70202,258,194,"瓶詰缶詰","海産乾物","海草類"
"1976","P070202055",7,702,70202,258,194,"瓶詰缶詰","海産乾物","海草類"
"1977","P070202056",7,702,70202,268,201,"瓶詰缶詰","海産乾物","海草類"
"1978","P070202057",7,702,70202,268,201,"瓶詰缶詰","海産乾物","海草類"
"1979","P070202058",7,702,70202,268,201,"瓶詰缶詰","海産乾物","海草類"
"1980","P070202059",7,702,70202,268,201,"瓶詰缶詰","海産乾物","海草類"
"1981","P070202060",7,702,70202,268,201,"瓶詰缶詰","海産乾物","海草類"
"1982","P070202061",7,702,70202,268,201,"瓶詰缶詰","海産乾物","海草類"
"1983","P070202062",7,702,70202,278,209,"瓶詰缶詰","海産乾物","海草類"
"1984","P070202063",7,702,70202,278,209,"瓶詰缶詰","海産乾物","海草類"
"1985","P070202064",7,702,70202,280,210,"瓶詰缶詰","海産乾物","海草類"
"1986","P070202065",7,702,70202,285,214,"瓶詰缶詰","海産乾物","海草類"
"1987","P070202066",7,702,70202,285,214,"瓶詰缶詰","海産乾物","海草類"
"1988","P070202067",7,702,70202,288,216,"瓶詰缶詰","海産乾物","海草類"
"1989","P070202068",7,702,70202,298,224,"瓶詰缶詰","海産乾物","海草類"
"1990","P070202069",7,702,70202,318,239,"瓶詰缶詰","海産乾物","海草類"
"1991","P070202070",7,702,70202,318,239,"瓶詰缶詰","海産乾物","海草類"
"1992","P070202071",7,702,70202,318,239,"瓶詰缶詰","海産乾物","海草類"
"1993","P070202072",7,702,70202,328,246,"瓶詰缶詰","海産乾物","海草類"
"1994","P070202073",7,702,70202,358,269,"瓶詰缶詰","海産乾物","海草類"
"1995","P070202074",7,702,70202,358,269,"瓶詰缶詰","海産乾物","海草類"
"1996","P070202075",7,702,70202,358,269,"瓶詰缶詰","海産乾物","海草類"
"1997","P070202076",7,702,70202,368,276,"瓶詰缶詰","海産乾物","海草類"
"1998","P070202077",7,702,70202,368,276,"瓶詰缶詰","海産乾物","海草類"
"1999","P070202078",7,702,70202,378,284,"瓶詰缶詰","海産乾物","海草類"
"2000","P070202079",7,702,70202,378,284,"瓶詰缶詰","海産乾物","海草類"
"2001","P070202080",7,702,70202,388,291,"瓶詰缶詰","海産乾物","海草類"
"2002","P070202081",7,702,70202,388,291,"瓶詰缶詰","海産乾物","海草類"
"2003","P070202082",7,702,70202,398,299,"瓶詰缶詰","海産乾物","海草類"
"2004","P070202083",7,702,70202,398,299,"瓶詰缶詰","海産乾物","海草類"
"2005","P070202084",7,702,70202,418,314,"瓶詰缶詰","海産乾物","海草類"
"2006","P070202085",7,702,70202,438,329,"瓶詰缶詰","海産乾物","海草類"
"2007","P070202086",7,702,70202,448,336,"瓶詰缶詰","海産乾物","海草類"
"2008","P070202087",7,702,70202,468,351,"瓶詰缶詰","海産乾物","海草類"
"2009","P070202088",7,702,70202,498,374,"瓶詰缶詰","海産乾物","海草類"
"2010","P070202089",7,702,70202,498,374,"瓶詰缶詰","海産乾物","海草類"
"2011","P070202090",7,702,70202,498,374,"瓶詰缶詰","海産乾物","海草類"
"2012","P070202091",7,702,70202,638,479,"瓶詰缶詰","海産乾物","海草類"
"2013","P070202092",7,702,70202,NA,NA,"瓶詰缶詰","海産乾物","海草類"
"2014","P070203001",7,702,70203,88,66,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2015","P070203002",7,702,70203,100,75,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2016","P070203003",7,702,70203,100,75,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2017","P070203004",7,702,70203,100,75,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2018","P070203005",7,702,70203,100,75,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2019","P070203006",7,702,70203,118,89,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2020","P070203007",7,702,70203,128,96,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2021","P070203008",7,702,70203,138,104,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2022","P070203009",7,702,70203,138,104,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2023","P070203010",7,702,70203,138,104,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2024","P070203011",7,702,70203,148,111,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2025","P070203012",7,702,70203,148,111,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2026","P070203013",7,702,70203,150,113,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2027","P070203014",7,702,70203,155,116,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2028","P070203015",7,702,70203,158,119,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2029","P070203016",7,702,70203,158,119,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2030","P070203017",7,702,70203,178,134,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2031","P070203018",7,702,70203,185,139,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2032","P070203019",7,702,70203,188,141,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2033","P070203020",7,702,70203,188,141,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2034","P070203021",7,702,70203,195,146,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2035","P070203022",7,702,70203,198,149,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2036","P070203023",7,702,70203,198,149,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2037","P070203024",7,702,70203,198,149,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2038","P070203025",7,702,70203,213,160,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2039","P070203026",7,702,70203,218,164,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2040","P070203027",7,702,70203,218,164,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2041","P070203028",7,702,70203,238,179,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2042","P070203029",7,702,70203,248,186,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2043","P070203030",7,702,70203,258,194,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2044","P070203031",7,702,70203,268,201,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2045","P070203032",7,702,70203,278,209,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2046","P070203033",7,702,70203,288,216,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2047","P070203034",7,702,70203,298,224,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2048","P070203035",7,702,70203,338,254,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2049","P070203036",7,702,70203,348,261,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2050","P070203037",7,702,70203,358,269,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2051","P070203038",7,702,70203,368,276,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2052","P070203039",7,702,70203,398,299,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2053","P070203040",7,702,70203,398,299,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2054","P070203041",7,702,70203,398,299,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2055","P070203042",7,702,70203,398,299,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2056","P070203043",7,702,70203,418,314,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2057","P070203044",7,702,70203,418,314,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2058","P070203045",7,702,70203,518,389,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2059","P070203046",7,702,70203,650,488,"瓶詰缶詰","海産乾物","煮干し・削りぶし"
"2060","P070204001",7,702,70204,88,66,"瓶詰缶詰","海産乾物","その他海産乾物"
"2061","P070204002",7,702,70204,88,66,"瓶詰缶詰","海産乾物","その他海産乾物"
"2062","P070204003",7,702,70204,138,104,"瓶詰缶詰","海産乾物","その他海産乾物"
"2063","P070204004",7,702,70204,148,111,"瓶詰缶詰","海産乾物","その他海産乾物"
"2064","P070204005",7,702,70204,148,111,"瓶詰缶詰","海産乾物","その他海産乾物"
"2065","P070204006",7,702,70204,148,111,"瓶詰缶詰","海産乾物","その他海産乾物"
"2066","P070204007",7,702,70204,198,149,"瓶詰缶詰","海産乾物","その他海産乾物"
"2067","P070204008",7,702,70204,198,149,"瓶詰缶詰","海産乾物","その他海産乾物"
"2068","P070301001",7,703,70301,60,45,"瓶詰缶詰","和風調味料","醤油"
"2069","P070301002",7,703,70301,148,111,"瓶詰缶詰","和風調味料","醤油"
"2070","P070301003",7,703,70301,155,116,"瓶詰缶詰","和風調味料","醤油"
"2071","P070301004",7,703,70301,158,119,"瓶詰缶詰","和風調味料","醤油"
"2072","P070301005",7,703,70301,163,122,"瓶詰缶詰","和風調味料","醤油"
"2073","P070301006",7,703,70301,175,131,"瓶詰缶詰","和風調味料","醤油"
"2074","P070301007",7,703,70301,185,139,"瓶詰缶詰","和風調味料","醤油"
"2075","P070301008",7,703,70301,185,139,"瓶詰缶詰","和風調味料","醤油"
"2076","P070301009",7,703,70301,185,139,"瓶詰缶詰","和風調味料","醤油"
"2077","P070301010",7,703,70301,185,139,"瓶詰缶詰","和風調味料","醤油"
"2078","P070301011",7,703,70301,188,141,"瓶詰缶詰","和風調味料","醤油"
"2079","P070301012",7,703,70301,188,141,"瓶詰缶詰","和風調味料","醤油"
"2080","P070301013",7,703,70301,188,141,"瓶詰缶詰","和風調味料","醤油"
"2081","P070301014",7,703,70301,188,141,"瓶詰缶詰","和風調味料","醤油"
"2082","P070301015",7,703,70301,215,161,"瓶詰缶詰","和風調味料","醤油"
"2083","P070301016",7,703,70301,215,161,"瓶詰缶詰","和風調味料","醤油"
"2084","P070301017",7,703,70301,215,161,"瓶詰缶詰","和風調味料","醤油"
"2085","P070301018",7,703,70301,218,164,"瓶詰缶詰","和風調味料","醤油"
"2086","P070301019",7,703,70301,225,169,"瓶詰缶詰","和風調味料","醤油"
"2087","P070301020",7,703,70301,233,175,"瓶詰缶詰","和風調味料","醤油"
"2088","P070301021",7,703,70301,248,186,"瓶詰缶詰","和風調味料","醤油"
"2089","P070301022",7,703,70301,258,194,"瓶詰缶詰","和風調味料","醤油"
"2090","P070301023",7,703,70301,285,214,"瓶詰缶詰","和風調味料","醤油"
"2091","P070301024",7,703,70301,285,214,"瓶詰缶詰","和風調味料","醤油"
"2092","P070301025",7,703,70301,285,214,"瓶詰缶詰","和風調味料","醤油"
"2093","P070301026",7,703,70301,288,216,"瓶詰缶詰","和風調味料","醤油"
"2094","P070301027",7,703,70301,318,239,"瓶詰缶詰","和風調味料","醤油"
"2095","P070301028",7,703,70301,318,239,"瓶詰缶詰","和風調味料","醤油"
"2096","P070301029",7,703,70301,318,239,"瓶詰缶詰","和風調味料","醤油"
"2097","P070301030",7,703,70301,318,239,"瓶詰缶詰","和風調味料","醤油"
"2098","P070301031",7,703,70301,325,244,"瓶詰缶詰","和風調味料","醤油"
"2099","P070301032",7,703,70301,345,259,"瓶詰缶詰","和風調味料","醤油"
"2100","P070301033",7,703,70301,358,269,"瓶詰缶詰","和風調味料","醤油"
"2101","P070301034",7,703,70301,358,269,"瓶詰缶詰","和風調味料","醤油"
"2102","P070301035",7,703,70301,368,276,"瓶詰缶詰","和風調味料","醤油"
"2103","P070301036",7,703,70301,388,291,"瓶詰缶詰","和風調味料","醤油"
"2104","P070301037",7,703,70301,395,296,"瓶詰缶詰","和風調味料","醤油"
"2105","P070301038",7,703,70301,418,314,"瓶詰缶詰","和風調味料","醤油"
"2106","P070301039",7,703,70301,428,321,"瓶詰缶詰","和風調味料","醤油"
"2107","P070301040",7,703,70301,488,366,"瓶詰缶詰","和風調味料","醤油"
"2108","P070301041",7,703,70301,488,366,"瓶詰缶詰","和風調味料","醤油"
"2109","P070301042",7,703,70301,535,401,"瓶詰缶詰","和風調味料","醤油"
"2110","P070301043",7,703,70301,535,401,"瓶詰缶詰","和風調味料","醤油"
"2111","P070301044",7,703,70301,538,404,"瓶詰缶詰","和風調味料","醤油"
"2112","P070301045",7,703,70301,538,404,"瓶詰缶詰","和風調味料","醤油"
"2113","P070301046",7,703,70301,548,411,"瓶詰缶詰","和風調味料","醤油"
"2114","P070301047",7,703,70301,548,411,"瓶詰缶詰","和風調味料","醤油"
"2115","P070301048",7,703,70301,558,419,"瓶詰缶詰","和風調味料","醤油"
"2116","P070301049",7,703,70301,558,419,"瓶詰缶詰","和風調味料","醤油"
"2117","P070301050",7,703,70301,558,419,"瓶詰缶詰","和風調味料","醤油"
"2118","P070301051",7,703,70301,688,516,"瓶詰缶詰","和風調味料","醤油"
"2119","P070301052",7,703,70301,718,539,"瓶詰缶詰","和風調味料","醤油"
"2120","P070301053",7,703,70301,718,539,"瓶詰缶詰","和風調味料","醤油"
"2121","P070301054",7,703,70301,718,539,"瓶詰缶詰","和風調味料","醤油"
"2122","P070301055",7,703,70301,728,546,"瓶詰缶詰","和風調味料","醤油"
"2123","P070301056",7,703,70301,1000,750,"瓶詰缶詰","和風調味料","醤油"
"2124","P070302001",7,703,70302,200,150,"瓶詰缶詰","和風調味料","みりん"
"2125","P070302002",7,703,70302,200,150,"瓶詰缶詰","和風調味料","みりん"
"2126","P070302003",7,703,70302,218,164,"瓶詰缶詰","和風調味料","みりん"
"2127","P070302004",7,703,70302,218,164,"瓶詰缶詰","和風調味料","みりん"
"2128","P070302005",7,703,70302,218,164,"瓶詰缶詰","和風調味料","みりん"
"2129","P070302006",7,703,70302,268,201,"瓶詰缶詰","和風調味料","みりん"
"2130","P070302007",7,703,70302,288,216,"瓶詰缶詰","和風調味料","みりん"
"2131","P070302008",7,703,70302,288,216,"瓶詰缶詰","和風調味料","みりん"
"2132","P070302009",7,703,70302,328,246,"瓶詰缶詰","和風調味料","みりん"
"2133","P070302010",7,703,70302,328,246,"瓶詰缶詰","和風調味料","みりん"
"2134","P070302011",7,703,70302,328,246,"瓶詰缶詰","和風調味料","みりん"
"2135","P070302012",7,703,70302,328,246,"瓶詰缶詰","和風調味料","みりん"
"2136","P070302013",7,703,70302,338,254,"瓶詰缶詰","和風調味料","みりん"
"2137","P070302014",7,703,70302,388,291,"瓶詰缶詰","和風調味料","みりん"
"2138","P070302015",7,703,70302,448,336,"瓶詰缶詰","和風調味料","みりん"
"2139","P070302016",7,703,70302,448,336,"瓶詰缶詰","和風調味料","みりん"
"2140","P070302017",7,703,70302,558,419,"瓶詰缶詰","和風調味料","みりん"
"2141","P070302018",7,703,70302,558,419,"瓶詰缶詰","和風調味料","みりん"
"2142","P070302019",7,703,70302,558,419,"瓶詰缶詰","和風調味料","みりん"
"2143","P070302020",7,703,70302,588,441,"瓶詰缶詰","和風調味料","みりん"
"2144","P070302021",7,703,70302,698,524,"瓶詰缶詰","和風調味料","みりん"
"2145","P070302022",7,703,70302,698,524,"瓶詰缶詰","和風調味料","みりん"
"2146","P070302023",7,703,70302,800,600,"瓶詰缶詰","和風調味料","みりん"
"2147","P070302024",7,703,70302,848,636,"瓶詰缶詰","和風調味料","みりん"
"2148","P070303001",7,703,70303,78,59,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2149","P070303002",7,703,70303,98,74,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2150","P070303003",7,703,70303,100,75,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2151","P070303004",7,703,70303,115,86,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2152","P070303005",7,703,70303,138,104,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2153","P070303006",7,703,70303,148,111,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2154","P070303007",7,703,70303,158,119,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2155","P070303008",7,703,70303,158,119,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2156","P070303009",7,703,70303,168,126,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2157","P070303010",7,703,70303,168,126,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2158","P070303011",7,703,70303,168,126,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2159","P070303012",7,703,70303,168,126,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2160","P070303013",7,703,70303,168,126,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2161","P070303014",7,703,70303,168,126,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2162","P070303015",7,703,70303,168,126,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2163","P070303016",7,703,70303,175,131,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2164","P070303017",7,703,70303,178,134,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2165","P070303018",7,703,70303,178,134,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2166","P070303019",7,703,70303,178,134,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2167","P070303020",7,703,70303,178,134,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2168","P070303021",7,703,70303,208,156,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2169","P070303022",7,703,70303,218,164,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2170","P070303023",7,703,70303,218,164,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2171","P070303024",7,703,70303,218,164,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2172","P070303025",7,703,70303,228,171,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2173","P070303026",7,703,70303,228,171,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2174","P070303027",7,703,70303,228,171,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2175","P070303028",7,703,70303,228,171,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2176","P070303029",7,703,70303,228,171,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2177","P070303030",7,703,70303,228,171,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2178","P070303031",7,703,70303,235,176,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2179","P070303032",7,703,70303,235,176,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2180","P070303033",7,703,70303,235,176,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2181","P070303034",7,703,70303,235,176,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2182","P070303035",7,703,70303,238,179,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2183","P070303036",7,703,70303,238,179,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2184","P070303037",7,703,70303,238,179,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2185","P070303038",7,703,70303,238,179,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2186","P070303039",7,703,70303,238,179,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2187","P070303040",7,703,70303,238,179,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2188","P070303041",7,703,70303,238,179,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2189","P070303042",7,703,70303,245,184,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2190","P070303043",7,703,70303,245,184,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2191","P070303044",7,703,70303,245,184,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2192","P070303045",7,703,70303,248,186,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2193","P070303046",7,703,70303,248,186,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2194","P070303047",7,703,70303,248,186,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2195","P070303048",7,703,70303,258,194,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2196","P070303049",7,703,70303,258,194,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2197","P070303050",7,703,70303,268,201,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2198","P070303051",7,703,70303,268,201,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2199","P070303052",7,703,70303,268,201,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2200","P070303053",7,703,70303,268,201,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2201","P070303054",7,703,70303,268,201,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2202","P070303055",7,703,70303,278,209,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2203","P070303056",7,703,70303,278,209,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2204","P070303057",7,703,70303,288,216,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2205","P070303058",7,703,70303,288,216,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2206","P070303059",7,703,70303,288,216,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2207","P070303060",7,703,70303,288,216,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2208","P070303061",7,703,70303,288,216,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2209","P070303062",7,703,70303,288,216,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2210","P070303063",7,703,70303,288,216,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2211","P070303064",7,703,70303,298,224,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2212","P070303065",7,703,70303,298,224,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2213","P070303066",7,703,70303,298,224,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2214","P070303067",7,703,70303,318,239,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2215","P070303068",7,703,70303,328,246,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2216","P070303069",7,703,70303,328,246,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2217","P070303070",7,703,70303,328,246,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2218","P070303071",7,703,70303,328,246,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2219","P070303072",7,703,70303,338,254,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2220","P070303073",7,703,70303,338,254,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2221","P070303074",7,703,70303,338,254,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2222","P070303075",7,703,70303,348,261,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2223","P070303076",7,703,70303,348,261,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2224","P070303077",7,703,70303,350,263,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2225","P070303078",7,703,70303,358,269,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2226","P070303079",7,703,70303,358,269,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2227","P070303080",7,703,70303,358,269,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2228","P070303081",7,703,70303,365,274,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2229","P070303082",7,703,70303,368,276,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2230","P070303083",7,703,70303,370,278,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2231","P070303084",7,703,70303,370,278,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2232","P070303085",7,703,70303,375,281,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2233","P070303086",7,703,70303,378,284,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2234","P070303087",7,703,70303,380,285,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2235","P070303088",7,703,70303,388,291,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2236","P070303089",7,703,70303,388,291,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2237","P070303090",7,703,70303,388,291,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2238","P070303091",7,703,70303,398,299,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2239","P070303092",7,703,70303,418,314,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2240","P070303093",7,703,70303,428,321,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2241","P070303094",7,703,70303,428,321,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2242","P070303095",7,703,70303,428,321,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2243","P070303096",7,703,70303,428,321,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2244","P070303097",7,703,70303,438,329,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2245","P070303098",7,703,70303,478,359,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2246","P070303099",7,703,70303,478,359,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2247","P070303100",7,703,70303,478,359,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2248","P070303101",7,703,70303,478,359,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2249","P070303102",7,703,70303,478,359,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2250","P070303103",7,703,70303,485,364,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2251","P070303104",7,703,70303,498,374,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2252","P070303105",7,703,70303,558,419,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2253","P070303106",7,703,70303,558,419,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2254","P070303107",7,703,70303,598,449,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2255","P070303108",7,703,70303,628,471,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2256","P070303109",7,703,70303,628,471,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2257","P070303110",7,703,70303,628,471,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2258","P070303111",7,703,70303,788,591,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2259","P070303112",7,703,70303,1100,825,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2260","P070303113",7,703,70303,1100,825,"瓶詰缶詰","和風調味料","タレ・つゆ"
"2261","P070304001",7,703,70304,105,79,"瓶詰缶詰","和風調味料","味噌"
"2262","P070304002",7,703,70304,138,104,"瓶詰缶詰","和風調味料","味噌"
"2263","P070304003",7,703,70304,138,104,"瓶詰缶詰","和風調味料","味噌"
"2264","P070304004",7,703,70304,138,104,"瓶詰缶詰","和風調味料","味噌"
"2265","P070304005",7,703,70304,138,104,"瓶詰缶詰","和風調味料","味噌"
