,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
1219,2010-11-06 03:08:00.00000088,5.3,2010-11-06 03:08:00 UTC,-73.985078,40.727792,-73.97859,40.741187,2
1220,2011-11-03 20:39:34.0000004,9.3,2011-11-03 20:39:34 UTC,-73.96763,40.762535,-73.981542,40.778517,1
1221,2010-03-10 09:06:00.000000135,9.3,2010-03-10 09:06:00 UTC,-74.001133,40.746297,-73.975673,40.755647,1
1222,2012-05-04 09:57:00.000000159,6.9,2012-05-04 09:57:00 UTC,-73.960872,40.778275,-73.97157800000002,40.760062,2
1223,2011-08-20 17:20:51.0000004,12.5,2011-08-20 17:20:51 UTC,-73.98188,40.767561,-74.004885,40.722814,1
1224,2009-10-21 18:28:00.000000212,14.9,2009-10-21 18:28:00 UTC,-73.973033,40.764052,-73.988548,40.753593,2
1225,2009-08-09 15:27:35.0000004,16.9,2009-08-09 15:27:35 UTC,-73.962342,40.779254,-73.999043,40.720023,4
1226,2011-10-31 16:00:00.000000146,57.7,2011-10-31 16:00:00 UTC,-74.00588,40.725647,-74.183037,40.68795,1
1227,2010-07-31 12:12:00.000000147,5.3,2010-07-31 12:12:00 UTC,-73.979922,40.734905,-73.97446,40.724502,2
1228,2013-06-27 16:30:29.0000003,4.0,2013-06-27 16:30:29 UTC,-73.97958299999998,40.737563,-73.98863,40.73639,1
1229,2011-12-31 21:04:00.00000042,3.7,2011-12-31 21:04:00 UTC,-73.97218199999998,40.76247,-73.97081,40.7627,1
1230,2010-09-01 11:56:00.000000134,6.9,2010-09-01 11:56:00 UTC,-73.980193,40.751413,-73.980193,40.751413,1
1231,2012-07-27 15:50:00.000000108,5.7,2012-07-27 15:50:00 UTC,-73.97216999999998,40.765465,-73.980983,40.774123,1
1232,2012-05-19 10:46:11.0000004,8.1,2012-05-19 10:46:11 UTC,-73.988982,40.758688,-74.00063,40.75828,2
1233,2011-01-31 09:20:00.000000125,11.7,2011-01-31 09:20:00 UTC,-73.963938,40.756202,-73.960708,40.773967,4
1234,2012-11-09 15:23:36.0000001,13.5,2012-11-09 15:23:36 UTC,-74.004127,40.707111,-73.969577,40.748872,3
1235,2010-08-24 19:46:08.0000003,17.3,2010-08-24 19:46:08 UTC,-73.865018,40.771551,-73.943978,40.716712,1
1236,2009-10-24 21:41:52.0000004,14.1,2009-10-24 21:41:52 UTC,-73.98845,40.759276,-73.940721,40.808362,1
1237,2013-09-09 07:55:00.000000151,3.5,2013-09-09 07:55:00 UTC,-73.98432,40.767332,-73.98981500000002,40.76965,5
1238,2012-05-13 04:15:00.00000010,6.9,2012-05-13 04:15:00 UTC,-73.97636,40.761297,-73.997665,40.756685,1
1239,2012-08-18 04:45:00.00000034,18.9,2012-08-18 04:45:00 UTC,-73.933832,40.802625,-73.989002,40.716762,1
1240,2009-01-10 18:53:25.0000004,5.3,2009-01-10 18:53:25 UTC,-73.956783,40.777691,-73.970352,40.764642,2
1241,2009-03-03 07:41:00.00000029,5.7,2009-03-03 07:41:00 UTC,-73.981628,40.763123,-73.985875,40.76935200000001,5
1242,2010-09-29 11:30:00.000000158,4.9,2010-09-29 11:30:00 UTC,-73.979853,40.76035,-73.971387,40.763697,1
1243,2012-07-05 21:25:00.0000009,16.9,2012-07-05 21:25:00 UTC,-73.87335300000002,40.77404,-73.957953,40.714688,1
1244,2011-08-31 13:20:15.0000004,9.3,2011-08-31 13:20:15 UTC,-73.992129,40.749995,-73.978472,40.762451,2
1245,2009-02-17 01:54:59.0000001,11.4,2009-02-17 01:54:59 UTC,-73.909261,40.759368,-73.91453800000002,40.756581,1
1246,2013-10-11 17:50:00.00000083,4.0,2013-10-11 17:50:00 UTC,-73.95218299999998,40.777237,-73.958777,40.771512,6
1247,2012-12-26 08:27:55.0000001,6.5,2012-12-26 08:27:55 UTC,-73.976656,40.780368,-73.98334,40.760774,1
1248,2013-04-01 15:33:00.000000172,15.5,2013-04-01 15:33:00 UTC,-73.997005,40.747295,-73.95655500000002,40.780837,1
1249,2010-09-04 00:22:00.000000167,30.1,2010-09-04 00:22:00 UTC,-73.781972,40.644797,-73.922558,40.774482,4
1250,2013-01-27 21:46:29.0000001,8.5,2013-01-27 21:46:29 UTC,-73.962482,40.77313400000001,-73.963087,40.795168,1
1251,2009-07-01 16:22:00.00000045,9.3,2009-07-01 16:22:00 UTC,-73.97285500000002,40.759117,-73.98094300000002,40.781797,5
1252,2009-11-23 20:15:56.0000004,5.3,2009-11-23 20:15:56 UTC,-73.982251,40.768412,-73.99023299999998,40.768146,1
1253,2012-11-13 19:38:47.0000004,4.5,2012-11-13 19:38:47 UTC,-73.991366,40.727281,-73.987057,40.735728,1
1254,2012-09-26 14:49:00.000000215,39.8,2012-09-26 14:49:00 UTC,0.0,0.0,0.0,0.0,3
1255,2014-07-06 20:45:00.00000040,6.5,2014-07-06 20:45:00 UTC,-73.95465300000002,40.773932,-73.968488,40.75500200000001,1
1256,2009-10-17 10:11:07.0000003,12.1,2009-10-17 10:11:07 UTC,-73.982119,40.754154,-74.010193,40.711457,2
1257,2011-12-01 07:23:19.0000001,4.5,2011-12-01 07:23:19 UTC,-73.984625,40.764304,-73.991729,40.770535,1
1258,2013-06-04 07:49:12.0000002,6.5,2013-06-04 07:49:12 UTC,-73.96005799999998,40.778949,-73.967927,40.76264000000001,1
1259,2014-08-18 16:45:57.0000001,8.5,2014-08-18 16:45:57 UTC,-73.99410300000002,40.751093,0.0,0.0,1
1260,2015-05-09 23:46:21.0000006,18.0,2015-05-09 23:46:21 UTC,-73.97559356689453,40.7518424987793,-73.92138671875,40.8076057434082,1
1261,2014-04-14 20:47:00.00000020,8.0,2014-04-14 20:47:00 UTC,-73.97067,40.748677,-73.955458,40.768527,1
1262,2009-08-21 13:45:00.000000109,7.3,2009-08-21 13:45:00 UTC,-73.989052,40.753338,-73.99180799999998,40.736987,1
1263,2011-07-15 14:39:50.0000002,2.5,2011-07-15 14:39:50 UTC,-73.995838,40.738531,-73.994457,40.740479,1
1264,2009-05-30 14:56:00.00000047,6.5,2009-05-30 14:56:00 UTC,-74.009528,40.716025,-74.004848,40.731568,2
1265,2013-05-06 19:14:45.0000004,11.0,2013-05-06 19:14:45 UTC,-73.96475,40.775573,-73.987717,40.757273,4
1266,2013-07-23 14:17:38.0000002,5.0,2013-07-23 14:17:38 UTC,-74.006777,40.720023,-74.007142,40.728166,2
1267,2009-04-18 18:51:34.0000002,12.1,2009-04-18 18:51:34 UTC,-74.009849,40.712642,-73.984727,40.757912,1
1268,2015-01-15 06:43:36.0000001,8.0,2015-01-15 06:43:36 UTC,-73.9909439086914,40.74980545043945,-73.97511291503906,40.75592803955078,1
1269,2013-01-17 07:13:00.000000109,9.0,2013-01-17 07:13:00 UTC,-73.989305,40.690842,-74.01311700000002,40.713847,1
1270,2009-05-02 21:52:40.0000001,8.9,2009-05-02 21:52:40 UTC,-73.980234,40.748407,-73.960356,40.777358,1
1271,2010-06-01 17:00:00.00000056,9.3,2010-06-01 17:00:00 UTC,-73.96576800000003,40.790085,-73.955083,40.767677,2
1272,2014-08-10 13:02:54.0000003,9.5,2014-08-10 13:02:54 UTC,-73.981865,40.746435,-73.963044,40.769117,1
1273,2011-12-30 14:52:14.0000005,5.7,2011-12-30 14:52:14 UTC,-73.995194,40.75483,-74.002893,40.739749,1
1274,2013-09-14 00:43:36.0000002,4.5,2013-09-14 00:43:36 UTC,-73.970889,40.796131,-73.970177,40.800528,1
1275,2012-08-26 13:28:38.0000001,9.3,2012-08-26 13:28:38 UTC,-73.910579,40.597358,-73.910579,40.597358,1
1276,2014-06-18 11:17:00.000000167,6.5,2014-06-18 11:17:00 UTC,-73.955855,40.767897,-73.95510999999998,40.779442,5
1277,2014-09-25 08:01:00.00000066,8.5,2014-09-25 08:01:00 UTC,-73.988755,40.753657,-73.97484,40.747875,6
1278,2012-07-31 20:38:00.000000232,9.7,2012-07-31 20:38:00 UTC,-73.959843,40.808705,-73.957257,40.775052,1
1279,2014-04-19 19:16:01.0000002,4.5,2014-04-19 19:16:01 UTC,-73.98550999999998,40.73152,-73.991809,40.731023,1
1280,2013-02-19 10:09:28.0000003,9.0,2013-02-19 10:09:28 UTC,-73.988568,40.774146,-73.971592,40.792367,1
1281,2012-04-05 07:35:00.000000171,12.5,2012-04-05 07:35:00 UTC,-73.991427,40.750183,-74.01085,40.709545,1
1282,2010-07-09 15:25:54.0000003,11.3,2010-07-09 15:25:54 UTC,-73.977848,40.684727,-73.992908,40.715201,1
1283,2009-04-17 14:55:00.000000120,5.7,2009-04-17 14:55:00 UTC,-73.97993199999998,40.75567,-73.972042,40.761125,1
1284,2012-04-18 16:36:38.0000001,4.1,2012-04-18 16:36:38 UTC,-73.97649200000002,40.756566,-73.985417,40.746139,1
1285,2013-02-21 12:21:00.00000074,9.5,2013-02-21 12:21:00 UTC,-73.97294000000002,40.755567,-73.98872,40.75574500000001,5
1286,2011-06-16 23:08:00.00000027,7.7,2011-06-16 23:08:00 UTC,-73.926187,40.725273,-73.929587,40.732445,1
1287,2014-05-07 04:48:02.0000001,13.5,2014-05-07 04:48:02 UTC,-73.92630600000003,40.769645,-73.94094100000002,40.740539,1
1288,2013-10-02 15:35:00.000000208,12.0,2013-10-02 15:35:00 UTC,-73.996152,40.72517,-73.976157,40.751495,5
1289,2009-08-05 11:16:00.00000015,7.7,2009-08-05 11:16:00 UTC,-73.956572,40.777945,-73.97046999999998,40.759275,1
1290,2009-05-27 15:18:00.000000150,5.3,2009-05-27 15:18:00 UTC,-73.95533499999998,40.782898,-73.962847,40.770558,2
1291,2010-12-15 19:58:25.0000002,16.9,2010-12-15 19:58:25 UTC,-73.965119,40.775104,-74.005921,40.719478,1
1292,2010-06-12 00:57:00.000000160,12.1,2010-06-12 00:57:00 UTC,-73.999335,40.73374,-73.977857,40.777187,4
1293,2013-12-13 23:51:00.000000181,8.0,2013-12-13 23:51:00 UTC,-73.97574300000002,40.751457,-73.99786999999998,40.720592,6
1294,2014-08-06 13:54:00.000000121,8.5,2014-08-06 13:54:00 UTC,-73.97466,40.756627,-73.963185,40.773322,5
1295,2015-05-15 18:32:40.0000008,22.0,2015-05-15 18:32:40 UTC,-74.00343322753906,40.71910858154297,-73.99595642089844,40.7385139465332,2
1296,2014-02-01 20:14:00.00000081,11.5,2014-02-01 20:14:00 UTC,-73.982095,40.728181,-74.006789,40.741613,1
1297,2012-10-27 19:49:09.0000006,19.0,2012-10-27 19:49:09 UTC,-73.987128,40.771011,-74.002234,40.724216,1
1298,2010-09-12 23:02:00.00000047,16.1,2010-09-12 23:02:00 UTC,-73.979348,40.747012,-73.9657,40.760095,3
1299,2009-01-26 15:46:24.0000001,5.3,2009-01-26 15:46:24 UTC,-73.98749000000002,40.749859,-73.977238,40.758414,1
1300,2012-12-17 16:15:00.00000032,52.0,2012-12-17 16:15:00 UTC,-73.801397,40.667713,-73.78533399999998,40.64553400000001,2
1301,2012-05-20 13:11:45.0000002,29.7,2012-05-20 13:11:45 UTC,-73.990782,40.750722,-73.85276999999998,40.748327,1
1302,2011-04-26 21:58:35.0000001,15.3,2011-04-26 21:58:35 UTC,-73.981788,40.762171,-73.963412,40.71873,2
1303,2014-11-19 12:55:00.00000041,16.5,2014-11-19 12:55:00 UTC,-73.961797,40.755585,-73.979005,40.74519,1
1304,2015-06-08 07:09:35.0000005,9.5,2015-06-08 07:09:35 UTC,-73.9942626953125,40.75122833251953,-73.96961212158203,40.76216125488281,1
1305,2009-01-27 14:47:19.0000001,4.5,2009-01-27 14:47:19 UTC,-73.97333499999998,40.763816,-73.967869,40.76162,1
1306,2013-01-13 19:19:00.00000053,10.0,2013-01-13 19:19:00 UTC,-73.952492,40.783752,-73.978577,40.772525,1
1307,2013-09-25 22:49:00.00000046,11.5,2013-09-25 22:49:00 UTC,-73.85015,40.723132,-73.810085,40.722372,3
1308,2009-05-21 11:56:01.0000001,7.3,2009-05-21 11:56:01 UTC,-74.007453,40.740923,-74.014375,40.71698,1
1309,2011-09-16 21:54:00.00000030,9.3,2011-09-16 21:54:00 UTC,-73.96981,40.76859,-73.997313,40.738438,5
1310,2014-05-15 20:05:43.0000004,13.5,2014-05-15 20:05:43 UTC,-73.948614,40.782352,-73.981342,40.76356,1
1311,2012-05-23 11:43:21.0000002,7.7,2012-05-23 11:43:21 UTC,-73.963939,40.776858,-73.97285600000002,40.764477,3
1312,2010-11-17 14:23:00.00000023,12.9,2010-11-17 14:23:00 UTC,-73.964177,40.77350300000001,-73.983147,40.744242,5
1313,2010-07-23 21:59:02.0000004,11.7,2010-07-23 21:59:02 UTC,-73.992958,40.758529,-73.992939,40.726088,2
1314,2010-09-17 13:20:00.00000083,9.7,2010-09-17 13:20:00 UTC,-73.948758,40.742458,-73.930482,40.737388,1
1315,2011-11-17 06:29:45.0000003,5.7,2011-11-17 06:29:45 UTC,-73.997887,40.75097,-73.984859,40.75995,1
1316,2011-03-09 09:12:00.00000081,9.3,2011-03-09 09:12:00 UTC,-73.997772,40.756575,-73.972677,40.758775,1
1317,2012-01-28 19:06:02.0000002,15.3,2012-01-28 19:06:02 UTC,-74.001527,40.726148,-73.99167,40.759928,1
1318,2010-09-26 11:19:00.000000194,8.5,2010-09-26 11:19:00 UTC,-73.955215,40.788425,-73.980103,40.770612,1
1319,2009-07-29 11:27:39.0000002,7.7,2009-07-29 11:27:39 UTC,-74.002438,40.734407,-73.997699,40.713808,1
1320,2015-06-04 20:04:47.0000005,5.5,2015-06-04 20:04:47 UTC,-74.00089263916014,40.73183059692383,-73.99333190917969,40.74080276489258,1
1321,2014-06-28 16:19:00.00000061,20.5,2014-06-28 16:19:00 UTC,-73.994747,40.71859,-73.9813,40.769055,2
1322,2012-08-31 10:04:00.00000074,10.1,2012-08-31 10:04:00 UTC,-73.99329200000003,40.736792,-73.97453,40.759837,6
1323,2012-06-24 00:10:12.0000005,9.3,2012-06-24 00:10:12 UTC,-73.987013,40.756451,-74.004343,40.721797,2
1324,2014-06-19 11:44:00.000000207,7.0,2014-06-19 11:44:00 UTC,-73.95429,40.805817,-73.939812,40.805395,1
1325,2013-05-06 01:52:00.00000037,12.5,2013-05-06 01:52:00 UTC,-73.951047,40.812517,-73.94675,40.780647,1
1326,2012-09-16 11:38:00.00000070,56.8,2012-09-16 11:38:00 UTC,-73.94794499999998,40.804242,-73.783525,40.643642,5
1327,2012-02-17 09:03:00.0000008,9.7,2012-02-17 09:03:00 UTC,-73.983938,40.766023,-73.95796700000002,40.781997,5
1328,2009-02-23 17:02:20.0000001,45.0,2009-02-23 17:02:20 UTC,-73.98301,40.773916,-73.782604,40.644055,1
1329,2010-11-03 08:31:00.000000136,7.7,2010-11-03 08:31:00 UTC,-73.986747,40.771592,-73.973637,40.7854,1
1330,2013-06-13 14:47:05.0000002,6.5,2013-06-13 14:47:05 UTC,-73.989809,40.734164,-73.999881,40.734573,1
1331,2010-05-09 21:08:13.0000001,7.7,2010-05-09 21:08:13 UTC,-73.982153,40.775435,-73.959811,40.800805,1
1332,2010-10-26 17:44:56.0000005,5.7,2010-10-26 17:44:56 UTC,-74.000725,40.742405,-73.99125500000002,40.755709,1
1333,2009-05-02 20:30:00.000000120,2.5,2009-05-02 20:30:00 UTC,-73.992412,40.735588,-73.992412,40.735588,1
1334,2011-09-04 11:32:00.000000119,5.7,2011-09-04 11:32:00 UTC,-73.984025,40.767282,-73.987347,40.750605,1
1335,2012-08-16 04:10:00.0000002,6.1,2012-08-16 04:10:00 UTC,-74.00250799999998,40.734535,-73.99497,40.75016,2
1336,2012-05-26 10:28:00.00000071,13.3,2012-05-26 10:28:00 UTC,-73.977488,40.7533,-74.00898199999997,40.711252,3
1337,2013-09-28 19:33:00.000000119,9.0,2013-09-28 19:33:00 UTC,-73.99327199999998,40.731775,-74.003147,40.750647,6
1338,2013-01-20 22:03:14.0000004,8.5,2013-01-20 22:03:14 UTC,-74.002765,40.728674,-73.97838,40.745576,1
1339,2013-08-26 18:48:51.0000001,5.0,2013-08-26 18:48:51 UTC,-73.98627900000002,40.760366,-73.978296,40.76283400000001,2
1340,2015-04-23 21:28:30.0000003,6.0,2015-04-23 21:28:30 UTC,-73.96525573730467,40.755516052246094,-73.95233917236328,40.76873397827149,1
1341,2013-01-06 13:48:00.00000025,7.0,2013-01-06 13:48:00 UTC,-73.981978,40.766652,-73.98983,40.751752,1
1342,2012-12-14 21:01:08.0000003,6.5,2012-12-14 21:01:08 UTC,-73.96506099999998,40.755721,-73.977921,40.749013,1
1343,2013-02-22 23:30:08.0000004,17.5,2013-02-22 23:30:08 UTC,-73.983746,40.730111,-73.978899,40.782235,2
1344,2011-04-02 13:47:56.0000001,9.3,2011-04-02 13:47:56 UTC,-73.971114,40.78513,-73.97934000000002,40.76005900000001,1
1345,2011-01-30 08:55:00.00000025,6.9,2011-01-30 08:55:00 UTC,-74.004622,40.73767700000001,-74.00117900000002,40.756371,2
1346,2010-06-25 21:34:00.000000175,6.5,2010-06-25 21:34:00 UTC,-73.993602,40.747472,-73.974407,40.749518,1
1347,2013-10-12 12:50:30.0000001,9.0,2013-10-12 12:50:30 UTC,-73.99061999999998,40.751388,-73.986194,40.760904,1
1348,2010-11-24 15:56:46.0000001,7.7,2010-11-24 15:56:46 UTC,-73.999434,40.733394,-73.989255,40.748834,1
1349,2014-01-18 20:37:00.000000237,11.5,2014-01-18 20:37:00 UTC,-73.966533,40.764722,-73.989533,40.730067,2
1350,2013-03-16 19:48:29.0000002,7.5,2013-03-16 19:48:29 UTC,-73.972024,40.765447,-73.95253100000002,40.766297,2
1351,2013-09-08 23:56:17.0000001,32.33,2013-09-08 23:56:17 UTC,-73.862895,40.769126,-73.98056600000002,40.737942,1
1352,2014-01-07 12:24:43.0000003,6.0,2014-01-07 12:24:43 UTC,-73.96743000000002,40.802865,-73.965446,40.790633,1
1353,2012-11-16 14:03:33.0000003,12.5,2012-11-16 14:03:33 UTC,-73.98644200000003,40.74917,-73.96141899999998,40.766619,1
1354,2010-12-01 19:29:23.0000003,6.1,2010-12-01 19:29:23 UTC,-73.99163399999998,40.726285,-73.994399,40.740956,2
1355,2015-02-15 16:01:42.0000006,6.0,2015-02-15 16:01:42 UTC,-73.99250030517578,40.7486457824707,-74.00362396240234,40.73217010498047,3
1356,2009-08-14 21:21:00.00000033,6.1,2009-08-14 21:21:00 UTC,-73.960188,40.817887,-73.961713,40.798822,1
1357,2009-12-13 17:11:00.000000132,5.3,2009-12-13 17:11:00 UTC,-74.01756999999998,40.705225,-74.015703,40.715975,2
1358,2013-10-16 02:58:00.00000023,48.0,2013-10-16 02:58:00 UTC,-73.983597,40.726,-73.931327,40.854755,5
1359,2014-02-13 06:56:10.0000004,2.5,2014-02-13 06:56:10 UTC,-73.994703,40.761124,-73.994703,40.761124,1
1360,2011-08-13 17:33:35.0000002,9.3,2011-08-13 17:33:35 UTC,-73.9723,40.76,-73.9882,40.7278,1
1361,2013-03-16 11:10:22.0000001,52.0,2013-03-16 11:10:22 UTC,-73.985653,40.684859,-73.985653,40.684859,1
1362,2015-03-28 21:03:49.0000005,14.5,2015-03-28 21:03:49 UTC,-73.98348236083984,40.756256103515625,-73.98687744140625,40.7314567565918,1
1363,2010-02-13 02:52:00.00000049,27.3,2010-02-13 02:52:00 UTC,-74.009463,40.757177,-73.99212,40.773765,3
1364,2014-09-19 00:31:00.00000088,9.5,2014-09-19 00:31:00 UTC,-73.997692,40.724442,-73.995592,40.743932,1
1365,2013-01-24 17:20:00.000000149,8.0,2013-01-24 17:20:00 UTC,-73.8385,40.727372,-73.8385,40.727372,6
1366,2015-05-20 18:09:21.0000005,6.0,2015-05-20 18:09:21 UTC,-73.95550537109375,40.779441833496094,-73.963134765625,40.77083206176758,1
1367,2010-08-14 10:34:14.0000001,13.7,2010-08-14 10:34:14 UTC,-73.956722,40.80251,-73.985839,40.74904,1
1368,2009-07-09 12:49:00.00000041,49.15,2009-07-09 12:49:00 UTC,-73.969563,40.786023,-73.969563,40.786023,2
1369,2011-11-05 18:49:57.0000005,15.3,2011-11-05 18:49:57 UTC,-73.97143299999998,40.675855,-73.991466,40.731099,1
1370,2011-05-20 23:24:00.000000245,14.9,2011-05-20 23:24:00 UTC,-74.016133,40.711293,-73.98496,40.738643,3
1371,2013-02-14 00:50:00.000000103,8.0,2013-02-14 00:50:00 UTC,-73.988505,40.736412,-73.997838,40.720632,5
1372,2015-02-15 12:20:13.0000003,10.5,2015-02-15 12:20:13 UTC,-73.98204803466798,40.76856231689453,-73.96202850341797,40.77941131591797,1
1373,2012-07-22 22:54:00.000000120,5.7,2012-07-22 22:54:00 UTC,-73.97757299999998,40.75048,-73.993267,40.735543,1
1374,2009-02-22 09:11:00.00000036,8.5,2009-02-22 09:11:00 UTC,-73.942513,40.753982,-73.966818,40.772417,1
1375,2012-05-07 21:01:00.000000154,11.7,2012-05-07 21:01:00 UTC,-73.996775,40.747098,-74.01435,40.715472,1
1376,2012-09-30 12:21:27.0000001,6.5,2012-09-30 12:21:27 UTC,-73.94574300000002,40.773893,-73.956249,40.784435,1
1377,2013-10-22 19:29:00.000000142,8.5,2013-10-22 19:29:00 UTC,-73.981307,40.73317700000001,-73.97715500000002,40.71411,2
1378,2009-09-18 17:19:00.00000056,5.7,2009-09-18 17:19:00 UTC,-74.013207,40.791962,-73.995605,40.744958,5
1379,2010-05-22 20:31:52.0000003,8.1,2010-05-22 20:31:52 UTC,-73.999503,40.728258,-73.98498599999998,40.736152,1
1380,2013-07-06 00:32:04.0000002,5.5,2013-07-06 00:32:04 UTC,-73.990081,40.733639,-73.978937,40.736254,1
1381,2014-02-15 14:39:00.00000074,5.0,2014-02-15 14:39:00 UTC,-73.98004,40.746482,-73.988485,40.734762,5
1382,2014-11-17 21:18:35.0000002,5.0,2014-11-17 21:18:35 UTC,-74.002253,40.726602,-73.993388,40.733457,2
1383,2010-04-24 18:05:44.0000004,8.5,2010-04-24 18:05:44 UTC,-73.97461700000002,40.790988,-73.963038,40.769504,1
1384,2010-04-14 07:43:47.0000004,4.9,2010-04-14 07:43:47 UTC,-73.99119499999998,40.749712,-73.987708,40.74163400000001,1
1385,2015-02-07 14:34:36.0000002,6.5,2015-02-07 14:34:36 UTC,-74.00646209716798,40.73372650146485,-73.99877166748048,40.74492645263672,4
1386,2011-10-19 19:22:00.0000003,4.9,2011-10-19 19:22:00 UTC,-73.95461999999998,40.783782,-73.95666,40.775083,3
1387,2013-07-21 12:18:32.0000002,7.5,2013-07-21 12:18:32 UTC,-73.96551099999998,40.763414,-73.976626,40.75963,1
1388,2013-02-14 07:22:48.0000002,8.5,2013-02-14 07:22:48 UTC,-73.99618000000002,40.737831,-73.97628,40.762979,1
1389,2010-04-16 19:10:00.000000261,10.1,2010-04-16 19:10:00 UTC,-73.99741,40.724483,-73.994722,40.750348,1
1390,2014-10-29 22:42:00.00000053,13.0,2014-10-29 22:42:00 UTC,-73.978065,40.786577,-73.96676500000002,40.75845,2
1391,2012-01-11 21:48:00.000000185,17.3,2012-01-11 21:48:00 UTC,-73.99963000000002,40.738337,-73.98658499999998,40.669277,5
1392,2009-08-26 11:46:00.000000134,6.1,2009-08-26 11:46:00 UTC,-73.97081,40.755772,-73.963217,40.771773,5
1393,2010-08-16 13:08:00.00000047,4.9,2010-08-16 13:08:00 UTC,-73.97763499999998,40.75202700000001,-73.969043,40.756973,1
1394,2012-04-27 00:53:03.0000001,7.3,2012-04-27 00:53:03 UTC,0.0,0.0,0.0,0.0,1
1395,2010-03-18 15:55:00.00000045,4.1,2010-03-18 15:55:00 UTC,-74.022448,40.766262,-73.99217,40.765537,1
1396,2014-04-01 21:22:00.000000257,29.5,2014-04-01 21:22:00 UTC,-73.78214,40.644502,-73.915175,40.690517,1
1397,2012-03-16 08:24:00.000000224,3.3,2012-03-16 08:24:00 UTC,-73.98361,40.75521,-73.98145799999998,40.758347,5
1398,2011-11-08 20:03:35.0000001,17.7,2011-11-08 20:03:35 UTC,-73.96574100000002,40.762053,-73.872683,40.774437,1
1399,2012-04-04 21:45:00.000000213,8.1,2012-04-04 21:45:00 UTC,-73.97746500000002,40.742162,-73.950468,40.775468,1
1400,2010-12-11 00:24:00.0000006,7.3,2010-12-11 00:24:00 UTC,-73.955168,40.773463,-73.97765799999998,40.78418,2
1401,2014-09-11 08:03:25.0000003,6.5,2014-09-11 08:03:25 UTC,-73.978873,40.7498,-73.96984499999998,40.756805,1
1402,2012-08-06 10:36:16.0000005,10.1,2012-08-06 10:36:16 UTC,-73.98302,40.73895,-73.981536,40.766186,2
1403,2010-04-12 16:33:00.00000082,4.9,2010-04-12 16:33:00 UTC,-73.96045500000002,40.77592,-73.968447,40.765032,4
1404,2013-10-02 14:38:00.0000007,32.83,2013-10-02 14:38:00 UTC,-73.98588199999998,40.746727,-73.87055500000002,40.77378,1
1405,2010-07-25 10:32:00.000000103,4.5,2010-07-25 10:32:00 UTC,-73.992115,40.742592,-73.982427,40.748325,5
1406,2011-09-25 10:28:00.00000015,6.9,2011-09-25 10:28:00 UTC,-73.981837,40.768752,-73.960975,40.766562,5
1407,2009-02-22 04:38:55.0000004,21.0,2009-02-22 04:38:55 UTC,-73.998246,40.745289,-73.946864,40.837459,1
1408,2014-02-12 07:22:00.000000153,5.5,2014-02-12 07:22:00 UTC,-73.987312,40.739392,-73.978862,40.750252,6
1409,2010-08-13 12:22:19.0000001,5.3,2010-08-13 12:22:19 UTC,-73.998125,40.763272,-73.95954499999998,40.762703,2
1410,2011-05-19 11:28:13.0000004,5.7,2011-05-19 11:28:13 UTC,-73.995277,40.75960300000001,-74.00434399999997,40.750132,1
1411,2013-04-28 11:18:00.000000128,17.0,2013-04-28 11:18:00 UTC,-73.997087,40.761921,-73.95298100000002,40.767974,2
1412,2014-09-19 01:19:23.0000005,57.33,2014-09-19 01:19:23 UTC,-73.781263,40.644877,-73.95988,40.798461,1
1413,2014-09-06 18:49:00.000000142,7.5,2014-09-06 18:49:00 UTC,-73.987105,40.766007,-73.99418,40.75101,1
1414,2010-08-19 22:48:29.0000001,9.3,2010-08-19 22:48:29 UTC,-73.985484,40.753513,-73.98230600000002,40.739417,2
1415,2012-09-01 01:03:00.000000192,6.9,2012-09-01 01:03:00 UTC,-74.00384,40.726082,-73.987617,40.718262,3
1416,2012-01-19 06:26:15.0000001,8.9,2012-01-19 06:26:15 UTC,-73.944723,40.779397,-73.970401,40.759138,1
1417,2011-03-18 15:52:52.0000004,37.3,2011-03-18 15:52:52 UTC,-73.776735,40.645407,-73.98901500000002,40.693398,2
1418,2013-12-22 03:26:00.00000040,5.5,2013-12-22 03:26:00 UTC,-73.992072,40.721682,-73.982975,40.730752,1
1419,2013-01-07 16:36:00.000000133,13.5,2013-01-07 16:36:00 UTC,-73.998388,40.735157,-73.958177,40.770187,1
1420,2011-01-03 19:10:16.0000005,6.5,2011-01-03 19:10:16 UTC,-73.97386,40.764597,-73.955487,40.77289,3
1421,2013-05-05 01:28:12.0000002,18.0,2013-05-05 01:28:12 UTC,-73.996883,40.72534,-73.951963,40.777914,1
1422,2010-03-04 07:22:02.0000002,6.1,2010-03-04 07:22:02 UTC,-73.947761,40.770773,-73.960771,40.772713,1
1423,2011-07-03 01:06:00.000000136,23.7,2011-07-03 01:06:00 UTC,-74.004175,40.707152,-73.905985,40.745357,1
1424,2013-08-05 09:29:00.000000124,6.5,2013-08-05 09:29:00 UTC,-73.98733,40.724672,-73.986582,40.736957,5
1425,2013-05-10 02:26:48.0000001,7.5,2013-05-10 02:26:48 UTC,-73.981892,40.764276,-73.99136,40.744733,1
1426,2009-03-20 13:50:59.0000004,6.5,2009-03-20 13:50:59 UTC,-73.976244,40.755627,-73.98951600000002,40.756367,1
